GeneID	Length	logFC	AveExpr	t	P.Value	adj.P.Val	B
PALMD	PALMD	2334	-1.20891224580574	6.42596905191041	-4.56134012332866	0.000545767094797911	0.0008483276327628	-0.272750578133855
C2CD4D-AS1	C2CD4D-AS1	2333	1.62469131598003	5.25781823065083	4.54707895144498	0.000560068549809905	0.000869788436895594	-0.0812704195183231
NAV1	NAV1	13200	0.382363834330898	9.94024707183265	4.54625318464873	0.000560908457860637	0.00087032397962842	-1.39264402806825
C1orf226	C1orf226	4319	-0.883096490213596	7.05203787498982	-4.52481714006892	0.000583174700131307	0.000904075064224724	-0.50304078728536
MED18	MED18	1829	-1.14556117440949	6.33810457885035	-4.52343015833786	0.00058464658993856	0.000905274096218944	-0.323391555201986
OTUD3	OTUD3	6515	0.604758907185671	8.26245089091231	4.52311833892918	0.000584978028045916	0.000905274096218944	-0.855358114191247
CITED4	CITED4	1310	-0.711663432611439	7.71248172141634	-4.5212290215061	0.000586990384121867	0.000907589353813757	-0.704846242990264
EXTL2	EXTL2	3372	0.512036629643543	8.7181983608648	4.50791240010048	0.000601379256290456	0.00092901997588631	-1.03588750193386
SNORD38A	SNORD38A	71	-2.93363063251722	2.84831230657441	-4.48091810664151	0.000631679440132044	0.000974971427350424	-0.092952494718392
CORT	CORT	914	2.2117101132562	4.00776390633465	4.45291610537273	0.000664785626044401	0.00102516941279479	-0.151086938273411
ITGA10	ITGA10	5269	1.40809326991821	5.73298079484508	4.44547563489077	0.000673880904216989	0.00103828451324581	-0.324382414270244
LOC728989	LOC728989	1076	2.03452481866409	3.84888984674621	4.43738196711257	0.000683921047571019	0.00105277728659312	-0.173209234265038
COL8A2	COL8A2	4669	1.21123865728814	6.5575798220939	4.43693108912165	0.000684484891112594	0.00105277728659312	-0.507941633904854
CCDC18-AS1	CCDC18-AS1	4033	-0.809177319221972	7.43322828198068	-4.42956684336094	0.000693762623341908	0.00106611424111458	-0.788001103393382
EPHX1	EPHX1	2322	0.335471220687202	9.76947716133958	4.42890826287136	0.000694598640488983	0.00106646673360667	-1.55432380883347
CYB561D1	CYB561D1	5157	0.809777864680457	7.70926071301073	4.42787689354764	0.000695909979568966	0.00106754776970527	-0.850337927243793
SH3BP5L	SH3BP5L	4023	0.430455158131481	9.2934317186657	4.41195648004792	0.000716480211278744	0.00109814490970186	-1.41284064341878
PAQR7	PAQR7	3023	-0.844117643405766	7.36116121891143	-4.4063631624306	0.000723855614477911	0.00110848272670049	-0.809645716023201
C1orf210	C1orf210	1486	-2.66401735757063	2.34720083031661	-4.40026693923264	0.000731983657293909	0.00111995410750452	-0.228763245150908
ZMYND12	ZMYND12	1775	2.27552778286129	3.59342410721906	4.38003796341393	0.00075963761259813	0.00116125471560653	-0.264214612243666
DIRAS3	DIRAS3	2049	1.89581354787379	4.44777620815446	4.36516433289039	0.000780658132767257	0.00119235186568622	-0.327412781826381
CD84	CD84	8279	-1.47047905605292	5.55529575820612	-4.35814145462524	0.000790791483889863	0.00120678075406109	-0.464666624258355
KDM4A-AS1	KDM4A-AS1	1574	-2.25763733598539	3.54792464878334	-4.3548207361949	0.000795630212596876	0.00121211616440637	-0.307408804001847
MIR3916	MIR3916	94	-2.23762548861843	3.29616565112156	-4.35479577691198	0.000795666697226936	0.00121211616440637	-0.303683335872748
LINC01770	LINC01770	1194	2.26489026990284	4.1809794841912	4.34844655898408	0.000805004162459984	0.00122481755504942	-0.33825334272585
XPR1	XPR1	10638	-0.458280745137661	9.0813917018136	-4.34818066249565	0.00080539766418494	0.00122481755504942	-1.47417292297391
RGS16	RGS16	2408	0.992829774019766	6.67649610039854	4.34518757902633	0.00080984088148244	0.001230510172555	-0.716375945540549
KDM4A	KDM4A	4486	-0.446340690772139	8.95984193718154	-4.33635017481144	0.000823108350435083	0.00124958936102321	-1.45398839375788
SYNC	SYNC	3503	-1.63049969298554	5.20540234975048	-4.33368842986898	0.000827148240914512	0.00125463900563219	-0.460580480905775
LRRC38	LRRC38	2168	-1.15921733541555	6.29360165616248	-4.31511687874978	0.000855911483070195	0.00129714860968742	-0.694600835176784
PADI4	PADI4	2267	2.61595478167387	2.612458188666	4.30815207752642	0.000866963048168924	0.00131276575252452	-0.380298643535769
LINC01341	LINC01341	1123	1.98281909878954	4.23860858593392	4.28673191329738	0.000901884599731426	0.00136446912764875	-0.450513298595152
S100A2	S100A2	1099	-2.81847566268535	2.78806028169846	-4.26322380402578	0.000941885745296042	0.00142376194344836	-0.455534385938076
BCL10	BCL10	2833	-1.05361709649607	6.61963838138371	-4.25369866748686	0.000958610697046105	0.00144779863007479	-0.890495347968103
TMEM167B	TMEM167B	2919	0.443925325908561	8.9580483153082	4.23325861617552	0.000995542938483479	0.00150228711232099	-1.63534750524883
SYT6	SYT6	4852	-1.16484431343007	6.17086595132908	-4.22399731354883	0.00101275684402417	0.00152695242864022	-0.834208466497365
ZNF687	ZNF687	5851	-0.531433422341722	9.15849654087001	-4.21923416372564	0.00102172928153381	0.00153916030585813	-1.74507150584479
C1orf131	C1orf131	1430	-1.34543920887172	6.24029776144071	-4.1885920124517	0.001081443730219	0.00162772095695633	-0.908706329386026
KYAT3	KYAT3	2504	-0.755071689100983	7.7087328427777	-4.18372782133433	0.00109124862863262	0.00164107364340132	-1.33506935084587
SPATA6	SPATA6	5008	1.09337224541256	6.35133849314517	4.17407899474703	0.00111096998634669	0.00166930362051067	-0.947710411191347
PNRC2	PNRC2	2400	-1.0442063490255	6.42629658655855	-4.16843309273661	0.00112267960948977	0.00168545751791889	-1.00191687110071
NR5A2	NR5A2	5119	-2.71067373069838	2.73644756233161	-4.14058738942949	0.00118231882860083	0.00177347824290125	-0.661716185223368
MFSD14A	MFSD14A	2779	-0.38940535260932	9.18846573789277	-4.13599310503271	0.00119246788345631	0.00178717693019283	-1.91585128296547
DHRS3	DHRS3	2837	-0.6934253148658	7.94539755189729	-4.12924748388278	0.00120753211336325	0.00180821248321346	-1.51564436870963
PPCS	PPCS	3121	-0.673808681984222	7.79379219326557	-4.12759593604728	0.00121125008216114	0.00181223629313982	-1.47052921317552
SNIP1	SNIP1	4554	-0.761493938183075	7.53889603887789	-4.12663354000397	0.00121342206086397	0.00181378909204892	-1.38956968442857
TRAF3IP3	TRAF3IP3	2983	-1.84017466017634	4.49760341021031	-4.12622229446945	0.00121435140008054	0.00181378909204892	-0.756273272646924
PTPRU	PTPRU	5621	-0.436603139740904	9.40852117089669	-4.12558557924983	0.00121579170432094	0.0018143988252939	-2.01356421479826
NPHP4	NPHP4	5505	-0.557895937074388	8.19466724830869	-4.12101201051823	0.00122618930311758	0.00182836369370713	-1.61242116504178
ZBTB7B	ZBTB7B	4099	-0.46173579046532	8.81181069111812	-4.11047477786425	0.0012504944128191	0.0018630247268949	-1.8313976609768
MSTO1	MSTO1	3368	-1.18142547669657	6.73395632440137	-4.09341258482606	0.00129090593858357	0.00192160257411508	-1.21493159992635
MYSM1	MYSM1	7751	-0.482043211349645	9.10171011846025	-4.07609044447115	0.00133330838126704	0.00198304241477788	-1.99813309374023
FMO3	FMO3	2186	2.49453728707165	2.55220616379005	4.05425929028681	0.00138879542667816	0.00206382278960288	-0.807946924851406
GSTM1	GSTM1	1164	-1.05102395153686	6.20058302201027	-4.04377181983639	0.00141628918088168	0.00210290234796453	-1.17920018297116
PRUNE1	PRUNE1	3025	-0.554673094353199	8.35070186835525	-4.0062710085059	0.00151925886467781	0.00225388783468657	-1.87970384554065
PFDN2	PFDN2	598	-0.405448171214345	8.9756042068072	-3.99297731621524	0.00155757960288102	0.00230879000157236	-2.11338806883381
COL11A1	COL11A1	7486	1.05768213706909	6.44967812342391	3.98628853937118	0.00157723451888315	0.00233595474658516	-1.32509975954434
LOC102724450	LOC102724450	378	-2.08761538773604	3.46266541932457	-3.98465437851925	0.00158207504934113	0.0023411514619038	-0.941499403363744
SNORD55	SNORD55	74	-2.20668296939773	3.69240627630185	-3.97609897177499	0.00160766682041587	0.00237702125339874	-0.965872981288034
BTBD8	BTBD8	1403	1.89437894565521	3.77766550576061	3.972710734098	0.00161791907975934	0.00239016953127473	-0.974503927095557
CLCA4-AS1	CLCA4-AS1	1629	1.98459333932945	3.46266541932457	3.9639561892578	0.0016447205068542	0.00242772346855558	-0.975440761622529
EMBP1	EMBP1	4231	-1.43196333354356	5.20972520319702	-3.95516971700756	0.00167207762263724	0.00246603394345325	-1.14770563983735
TRNAU1AP	TRNAU1AP	2015	-0.719635514145764	7.58871935378211	-3.95317951495292	0.0016783387556701	0.00247319323760942	-1.73608637350115
CATSPERE	CATSPERE	3436	2.09714891001419	3.14557076267192	3.95241820553861	0.0016807401696808	0.00247465763676621	-0.986089028370968
GGPS1	GGPS1	4732	-0.468969152964922	8.47664923789901	-3.94736940545057	0.00169675509180472	0.00249614682124912	-2.03269462730371
SH3D21	SH3D21	2604	-0.851496572743115	6.95356963101914	-3.94388120943338	0.00170791103101358	0.00251045785327916	-1.5636410992221
GPR153	GPR153	4198	-0.706127441837267	7.38368134522775	-3.93878862966973	0.00172433326402438	0.00253247943037165	-1.69934814709703
GORAB	GORAB	3832	-0.931841177102678	6.64054556267344	-3.93608012793498	0.00173313330465326	0.00254327908980002	-1.49341384101936
MANEAL	MANEAL	3107	-0.456632939374179	8.53516411283218	-3.91579092192796	0.00180053449520694	0.00263998302132928	-2.11187598163158
DPYD	DPYD	5617	-0.953351713409642	7.06462407763188	-3.91528208131279	0.00180225897419047	0.00264030939718904	-1.64694447393306
PEAR1	PEAR1	5184	1.14759427566722	5.98543152825538	3.91467108054677	0.00180433191299176	0.00264114529811783	-1.34890801286729
SHISAL2A	SHISAL2A	2575	-1.93441552432605	4.07175242070564	-3.90989331967995	0.00182062583340922	0.00266277888114261	-1.10662444951217
MAP10	MAP10	5455	1.61754362622911	4.48680600863378	3.90362712046897	0.00184222456573273	0.00269212866713062	-1.15114344376942
TMEM50A	TMEM50A	2266	-0.31080701289607	9.71241311917487	-3.90115644388647	0.00185081261206425	0.0027024323687782	-2.55156557991106
MASP2	MASP2	2611	1.1351163455685	6.48037246778235	3.89441870060372	0.00187444186577063	0.00273466290458488	-1.50138375898911
TMEM222	TMEM222	1855	0.4359785276796	8.95884558885047	3.87387616539112	0.00194840854981125	0.00284021743828207	-2.32254914037979
THEM5	THEM5	1161	2.12428335056534	3.53393825100132	3.86604474634521	0.00197738733840263	0.00288007203058146	-1.14804648779734
LINC02609	LINC02609	3900	1.30279993102074	6.47807728128536	3.86176378567249	0.00199341430707323	0.0029010118806579	-1.55528714553471
ABCA4	ABCA4	7328	-1.44686928495964	4.99285829859694	-3.85704991105972	0.00201121579629911	0.00292449741099573	-1.29719907096491
PTGFR	PTGFR	5500	-1.52989007480283	5.04447101796379	-3.85588987667425	0.00201562143093236	0.00292848138477611	-1.3060179278027
TMEM79	TMEM79	2308	-1.07021890014834	6.3581800229317	-3.84489931025332	0.00205785486752037	0.00298737312725088	-1.58971996878803
DMAP1	DMAP1	1742	0.475689436746634	8.79977397088196	3.83956238284802	0.00207868839479412	0.00301512722611226	-2.33351016402268
HSPA6	HSPA6	2355	1.47757098631425	5.01433180638891	3.83258080370911	0.00210626804972176	0.00305261272169072	-1.34188680814268
PLK3	PLK3	2340	-0.813950570170517	6.86965448611835	-3.82781332490043	0.00212531591517325	0.00307768153119817	-1.76119377113035
SELL	SELL	2412	1.43441079116384	5.26551582867919	3.82618700380366	0.00213185387708047	0.00308460832584977	-1.38810062944595
WNT9A	WNT9A	4005	-1.34552056617824	5.4044194175549	-3.82149102967405	0.00215084773513979	0.00310953151182217	-1.42349921638682
ZMYM4	ZMYM4	7504	-0.289018718818654	9.73470587860087	-3.81262023746438	0.00218720079096707	0.00315948972105185	-2.72992494352081
PTBP2	PTBP2	12548	0.507191188681012	8.67269575983076	3.79296843276011	0.00226998747868696	0.0032763858682526	-2.3793494568911
TUFT1	TUFT1	3246	-0.623916744843519	7.69139023796025	-3.76388492826849	0.002398420039744	0.00345891913853154	-2.13181115852782
LAMC2	LAMC2	6301	1.28130841366348	5.54439866205409	3.75153319657546	0.00245518651923881	0.0035378835252638	-1.56877717300948
ATP1A4	ATP1A4	3917	2.35148955517352	2.84831230657441	3.75085121538013	0.00245836043198307	0.0035395558062459	-1.33070322499205
IFI44	IFI44	1729	-1.12820289663983	6.26972848314432	-3.74749853089458	0.00247402465977533	0.00355919423231181	-1.74900679070426
SUMO1P3	SUMO1P3	1210	-0.525143219567209	8.10006743622365	-3.72317797225423	0.00259074386472604	0.00372406190857594	-2.34316162048098
OPN3	OPN3	2628	-0.801367016179369	7.10159165570292	-3.71926915132018	0.00261002015963777	0.00374870542536209	-2.03266318804441
AIDA	AIDA	2975	-0.453027476271034	8.48691178312346	-3.70302722308216	0.00269169545996756	0.00386285764785549	-2.50473054928848
C1orf43	C1orf43	2744	-0.172385983000872	11.053094440311	-3.70210431244028	0.00269641392414909	0.00386647282108818	-3.42233172418298
CDK11B	CDK11B	2807	-0.48599105743365	8.42255869214726	-3.69994410822743	0.00270749113467757	0.0038791926770686	-2.49003064141966
LINC02606	LINC02606	2438	1.98641352444884	3.68702298591444	3.69883747590515	0.00271318372851135	0.00388418322045843	-1.45090672289889
CNIH3	CNIH3	3682	0.851872025108399	7.04277949581923	3.69773584316784	0.00271886271403591	0.00388914617679017	-2.03825048159332
TP73	TP73	5571	0.808384108958368	6.83099189728374	3.69257358818737	0.00274563619749443	0.0039242507603213	-1.99058494762791
CIART	CIART	2011	0.918065215077248	6.81798761898491	3.68787027036579	0.00277026319395319	0.00395623289599489	-1.99301993618207
NDUFS5	NDUFS5	571	-0.259874570644528	9.98909447422494	-3.68545600756638	0.00278299174372997	0.003971184647303	-3.06752630239488
LINC00337	LINC00337	1642	-2.01001695733528	2.81581810979565	-3.6809731569486	0.0028067845404969	0.0039954066576466	-1.44486980767984
PADI1	PADI1	3846	-2.01001695733528	2.81581810979565	-3.6809731569486	0.0028067845404969	0.0039954066576466	-1.44486980767984
SMG7-AS1	SMG7-AS1	2456	-2.01001695733528	2.81581810979565	-3.6809731569486	0.0028067845404969	0.0039954066576466	-1.44486980767984
CNKSR1	CNKSR1	2556	-0.832043498911535	6.67624346427254	-3.67760629127365	0.00282479033757144	0.00401778431508948	-1.99345403745259
MUL1	MUL1	2428	-0.442412219375247	8.48386909127799	-3.67544474856807	0.00283641207989163	0.00403105289931243	-2.55683291054837
TP53BP2	TP53BP2	4789	0.378517181392947	9.24707876878949	3.67378709397277	0.00284535758756696	0.00404049970835437	-2.80956675664967
TCEANC2	TCEANC2	11898	-0.654290370352	7.36300710978929	-3.66990026772003	0.00286644557083979	0.00406716005935137	-2.20636720320141
ZRANB2	ZRANB2	2891	-0.27103038193184	10.2648446302551	-3.66080942594483	0.00291639126895861	0.00413469020228164	-3.21620213648849
CDC42	CDC42	11494	-0.223975869269857	10.567169943617	-3.65973568680742	0.0029223486532597	0.00413979768930745	-3.32679501650863
NSL1	NSL1	13200	-0.449243555866669	8.59955250905008	-3.65597617769163	0.00294330514137554	0.00416612756726103	-2.63157826392525
SMPDL3B	SMPDL3B	2380	-1.0631722348021	5.83060841216911	-3.64170910917878	0.00302423432528104	0.00427723567485444	-1.84381724503945
MTF1	MTF1	7937	0.621823585854791	7.75574990978816	3.6318316115012	0.00308158652215979	0.00435484654819688	-2.38550559288735
SVBP	SVBP	807	0.755288358929358	6.95250921493672	3.62876708337692	0.00309960408946879	0.00437679035284027	-2.14809625774217
SYTL1	SYTL1	1936	-0.464338368103016	8.29821090627442	-3.62709047849773	0.00310950679883191	0.00438724956047071	-2.59095608487834
NHLH1	NHLH1	2557	2.04735913829481	3.12141621512976	3.62524907437369	0.00312041994527947	0.00439911649061853	-1.5522393998865
CLCNKA	CLCNKA	2491	1.18892647638852	5.47512755668721	3.62029434624811	0.00314997804131219	0.00443722868319458	-1.80263334280672
COA6	COA6	2288	-0.643657053954887	7.64802213062001	-3.61961348689096	0.00315406198104679	0.00443942430959187	-2.39367299609207
GIPC2	GIPC2	3903	-1.50072095764886	4.51066089990345	-3.61785441402981	0.00316463820615271	0.00445074717313317	-1.67375786917357
ZBTB48	ZBTB48	2347	-0.589334961055573	7.57070709269348	-3.61259123450865	0.00319649822660048	0.00449196153666159	-2.38285294218041
NBPF9	NBPF9	4524	-0.681213535164487	7.39563384623992	-3.58982992715925	0.00333807718791508	0.00468717228143348	-2.36914410689339
GNRHR2	GNRHR2	1961	1.33498173013915	5.14415912188663	3.58600981652614	0.00336245573608557	0.00471763542221743	-1.81361706286023
MIR34AHG	MIR34AHG	4157	-1.09355523341139	5.78533954895751	-3.58543250227468	0.00336615563772174	0.00471906029594483	-1.93826056216131
KPNA6	KPNA6	7355	-0.220799379510909	10.3174169125657	-3.57596233225625	0.0034274417075316	0.00480114941979327	-3.39893836851598
PACC1	PACC1	2667	0.521506085754263	7.99923921962484	3.57201183339001	0.00345334098930657	0.00483357759490521	-2.58170617748804
CEPT1	CEPT1	2878	-0.448505926195201	8.3326964322066	-3.56910339909053	0.0034725354249526	0.0048565769905065	-2.71334546436491
PGBD2	PGBD2	2717	-1.08080844599182	5.72041590163057	-3.55975871822819	0.00353494227210974	0.00493992727692283	-1.97212499577704
GON4L	GON4L	8497	-0.41602306673428	8.61909034151835	-3.52290021536797	0.00379239417421186	0.00529549559830377	-2.89414519294069
EPHA8	EPHA8	5434	1.43303314597083	4.86634288035337	3.51751277171693	0.00383158574278816	0.0053459743935092	-1.89859351764303
LINC00622	LINC00622	1590	1.69443428451383	3.67971795118569	3.50992379593809	0.00388748989840618	0.00541967267359085	-1.78703963437653
PRG4	PRG4	5055	-1.71474211746502	4.66626783922246	-3.50611554904922	0.00391585399075539	0.00545489010756574	-1.89482438208598
DR1	DR1	10124	-0.281371316565773	9.64103043252971	-3.50161022482782	0.00394968080133154	0.00549765546218594	-3.29620421159599
COL24A1	COL24A1	7314	1.12235028572616	5.85960441540136	3.50065482997384	0.00395689203319157	0.0055033355967965	-2.09650634554005
BCL2L15	BCL2L15	5005	1.63863139498961	3.65092550858064	3.48144640115074	0.00410473792519499	0.00570445001778086	-1.83601272108331
FLVCR1-DT	FLVCR1-DT	942	-1.4128213092393	4.38756805019175	-3.47465199867975	0.00415836246453052	0.00577440854079356	-1.92029764013042
CR1	CR1	9937	1.94774899784554	3.42879433029625	3.47079884103933	0.00418908780618084	0.0058124833174948	-1.83800917266638
MACO1	MACO1	3979	0.378658531023676	8.83034026142097	3.46994035677278	0.00419596465007285	0.00581743363945432	-3.05785234241973
DIO1	DIO1	1861	-1.87159699930414	2.7434414554969	-3.46608514360661	0.00422698772352178	0.00585582696450063	-1.81396101816108
CSF1	CSF1	4676	-0.419731097494469	8.726169528632	-3.46388346716953	0.00424480870636024	0.00587588480770181	-3.04357414658277
